CCM2--C7orf22--PP10187,d,82.8,Alpha and beta proteins (a+b) 
CCM2--C7orf22--PP10187,b,87.7,All beta proteins 
CCM2L--C20orf160,b,83.0,All beta proteins 
CCNA1,a,99.3,All alpha proteins 
CCNA2--CCN1--CCNA,a,99.2,All alpha proteins 
CCNB1--CCNB,a,99.0,All alpha proteins 
CCNB1IP1--C14orf18--HEI10,g,81.1,Small proteins 
CCNB2,a,99.1,All alpha proteins 
CCNB3--CYCB3,a,98.4,All alpha proteins 
CCNC,a,95.2,All alpha proteins 
CCND1--BCL1--PRAD1,a,81.6,All alpha proteins 
CCND2,a,87.5,All alpha proteins 
CCND3,a,91.1,All alpha proteins 
CCNE1--CCNE,a,90.4,All alpha proteins 
CCNE2,a,99.0,All alpha proteins 
CCNF--FBX1--FBXO1,a,84.8,All alpha proteins 
CCNG1--CCNG--CYCG1,a,98.0,All alpha proteins 
CCNG2,a,96.4,All alpha proteins 
CCNH,a,89.2,All alpha proteins 
CCNI2,a,97.7,All alpha proteins 
CCNI,a,98.6,All alpha proteins 
CCNJ,a,96.2,All alpha proteins 
CCNJL,a,95.6,All alpha proteins 
CCNK--CPR4,a,80.5,All alpha proteins 
CCNL2--SB138,a,81.2,All alpha proteins 
CCNO,a,96.5,All alpha proteins 
CCNT1,a,90.7,All alpha proteins 
CCNT2,a,80.4,All alpha proteins 
CCNY--C10orf9--CBCP1--CFP1,a,88.8,All alpha proteins 
CCNYL1,a,90.3,All alpha proteins 
CCNYL2--C10orf21,a,90.3,All alpha proteins 
CCNYL3,a,83.5,All alpha proteins 
CCR10--GPR2,f,99.8,Membrane and cell surface proteins and peptides 
CCR1--CMKBR1--CMKR1--SCYAR1,f,100.0,Membrane and cell surface proteins and peptides 
CCR2--CMKBR2,f,100.0,Membrane and cell surface proteins and peptides 
CCR3--CMKBR3,f,100.0,Membrane and cell surface proteins and peptides 
CCR4--CMKBR4,f,100.0,Membrane and cell surface proteins and peptides 
CCR5--CMKBR5,f,100.0,Membrane and cell surface proteins and peptides 
CCR6--CKRL3--CMKBR6--GPR29--STRL22,f,100.0,Membrane and cell surface proteins and peptides 
CCR7--CMKBR7--EBI1--EVI1,f,99.9,Membrane and cell surface proteins and peptides 
CCR8--CKRL1--CMKBR8--CMKBRL2,f,100.0,Membrane and cell surface proteins and peptides 
CCR9--GPR28,f,99.9,Membrane and cell surface proteins and peptides 
CCRL2--CCR11--CCR6--CKRX--CRAM--HCR,f,99.8,Membrane and cell surface proteins and peptides 
CCS,d,97.3,Alpha and beta proteins (a+b) 
CCS,b,99.9,All beta proteins 
CCT2--99D8.1--CCTB,c,99.6,Alpha and beta proteins (a/b) 
CCT2--99D8.1--CCTB,a,100.0,All alpha proteins 
CCT2--99D8.1--CCTB,d,98.9,Alpha and beta proteins (a+b) 
CCT3--CCTG--TRIC5,a,100.0,All alpha proteins 
CCT3--CCTG--TRIC5,d,99.2,Alpha and beta proteins (a+b) 
CCT3--CCTG--TRIC5,c,100.0,Alpha and beta proteins (a/b) 
CCT4--CCTD--SRB,a,85.7,All alpha proteins 
CCT4--CCTD--SRB,d,98.8,Alpha and beta proteins (a+b) 
CCT4--CCTD--SRB,c,99.8,Alpha and beta proteins (a/b) 
CCT5--CCTE--KIAA0098,a,100.0,All alpha proteins 
CCT5--CCTE--KIAA0098,d,99.4,Alpha and beta proteins (a+b) 
CCT5--CCTE--KIAA0098,c,99.9,Alpha and beta proteins (a/b) 
CCT6A--CCT6--CCTZ,d,98.9,Alpha and beta proteins (a+b) 
CCT6A--CCT6--CCTZ,a,85.0,All alpha proteins 
CCT6A--CCT6--CCTZ,c,99.9,Alpha and beta proteins (a/b) 
CCT6B,a,93.7,All alpha proteins 
CCT6B,d,98.7,Alpha and beta proteins (a+b) 
CCT6B,c,99.9,Alpha and beta proteins (a/b) 
CCT7--CCTH--NIP7-1,a,100.0,All alpha proteins 
CCT7--CCTH--NIP7-1,d,98.9,Alpha and beta proteins (a+b) 
CCT7--CCTH--NIP7-1,c,99.8,Alpha and beta proteins (a/b) 
CCT8--C21orf112--CCTQ--KIAA0002,c,99.8,Alpha and beta proteins (a/b) 
CCT8--C21orf112--CCTQ--KIAA0002,a,100.0,All alpha proteins 
CCT8--C21orf112--CCTQ--KIAA0002,d,98.0,Alpha and beta proteins (a+b) 
CCT8L1P--CCT8L1,d,95.9,Alpha and beta proteins (a+b) 
CCT8L1P--CCT8L1,a,99.9,All alpha proteins 
CCT8L1P--CCT8L1,c,98.7,Alpha and beta proteins (a/b) 
CCT8L2--CESK1,c,83.0,Alpha and beta proteins (a/b) 
CCT8L2--CESK1,a,96.8,All alpha proteins 
CCT8L2--CESK1,d,96.3,Alpha and beta proteins (a+b) 
CD101--EWI101--IGSF2--V7,b,95.9,All beta proteins 
CD109--CPAMD7,a,100.0,All alpha proteins 
CD109--CPAMD7,b,98.8,All beta proteins 
CD14,c,96.1,Alpha and beta proteins (a/b) 
CD14,g,80.3,Small proteins 
CD160--BY55,b,90.5,All beta proteins 
CD163--M130,d,99.9,Alpha and beta proteins (a+b) 
CD180--LY64--RP105,c,99.2,Alpha and beta proteins (a/b) 
CD19,b,93.0,All beta proteins 
CD1A,b,81.3,All beta proteins 
CD1A,d,97.2,Alpha and beta proteins (a+b) 
CD1B,b,88.4,All beta proteins 
CD1B,d,96.7,Alpha and beta proteins (a+b) 
CD1C,b,82.1,All beta proteins 
CD1C,d,96.4,Alpha and beta proteins (a+b) 
CD1D,b,89.3,All beta proteins 
CD1D,d,97.3,Alpha and beta proteins (a+b) 
CD1E,b,84.8,All beta proteins 
CD1E,d,87.0,Alpha and beta proteins (a+b) 
CD200--MOX1--MOX2--My033,b,96.4,All beta proteins 
CD200R1L--CD200R2,b,86.9,All beta proteins 
CD207--CLEC4K,d,99.5,Alpha and beta proteins (a+b) 
CD209--CLEC4L,d,99.5,Alpha and beta proteins (a+b) 
CD226--DNAM1,b,95.9,All beta proteins 
CD22--SIGLEC2,b,97.5,All beta proteins 
CD244--2B4,b,80.3,All beta proteins 
CD248--CD164L1--TEM1,d,97.1,Alpha and beta proteins (a+b) 
CD248--CD164L1--TEM1,g,80.6,Small proteins 
CD248--CD164L1--TEM1,b,83.8,All beta proteins 
CD274--B7H1--PDCD1L1--PDCD1LG1--PDL1,b,97.6,All beta proteins 
CD27--TNFRSF7,g,96.1,Small proteins 
CD28,b,80.1,All beta proteins 
CD2AP,b,97.2,All beta proteins 
CD2BP2--KIAA1178,d,98.2,Alpha and beta proteins (a+b) 
CD2--SRBC,b,82.1,All beta proteins 
CD300A--CMRF35H--IGSF12--HSPC083,b,95.0,All beta proteins 
CD300C--CMRF35--CMRF35A--CMRF35A1--IGSF16,b,96.2,All beta proteins 
CD300E--CD300LE--CLM2--CMRF35A5--IREM2,b,96.0,All beta proteins 
CD302--CLEC13A--DCL1--KIAA0022,d,96.3,Alpha and beta proteins (a+b) 
CD33--SIGLEC3,b,90.9,All beta proteins 
CD38,c,100.0,Alpha and beta proteins (a/b) 
CD3D--T3D,b,99.7,All beta proteins 
CD3E--T3E,b,82.3,All beta proteins 
CD3G--T3G,b,80.5,All beta proteins 
CD40LG--CD40L--TNFSF5--TRAP,b,91.1,All beta proteins 
CD40--TNFRSF5,g,89.8,Small proteins 
CD44--LHR--MDU2--MDU3--MIC4,d,99.6,Alpha and beta proteins (a+b) 
CD46--MCP--MIC10,g,81.4,Small proteins 
CD47--MER6,b,87.8,All beta proteins 
CD48--BCM1--BLAST1,b,86.1,All beta proteins 
CD4,b,99.2,All beta proteins 
CD53--MOX44--TSPAN25,a,94.5,All alpha proteins 
CD55--CR--DAF,g,89.4,Small proteins 
CD58--LFA3,b,82.9,All beta proteins 
CD59--MIC11--MIN1--MIN2--MIN3--MSK21,g,80.8,Small proteins 
CD5--LEU1,d,90.2,Alpha and beta proteins (a+b) 
CD63--MLA1--TSPAN30,c,80.6,Alpha and beta proteins (a/b) 
CD69--CLEC2C,d,98.8,Alpha and beta proteins (a+b) 
CD6,d,98.8,Alpha and beta proteins (a+b) 
CD70--CD27L--CD27LG--TNFSF7,b,96.9,All beta proteins 
CD72,d,96.0,Alpha and beta proteins (a+b) 
CD74--DHLAG,g,99.0,Small proteins 
CD74--DHLAG,a,100.0,All alpha proteins 
CD79A--IGA--MB1,b,96.7,All beta proteins 
CD79B--B29--IGB,b,96.0,All beta proteins 
CD7,b,98.1,All beta proteins 
CD80--CD28LG--CD28LG1--LAB7,b,99.7,All beta proteins 
CD81--TAPA1--TSPAN28,a,99.9,All alpha proteins 
CD83,b,92.5,All beta proteins 
CD84--SLAMF5,b,84.1,All beta proteins 
CD86--CD28LG2,b,96.8,All beta proteins 
CD8A--MAL,b,96.0,All beta proteins 
CD8B--CD8B1,b,98.8,All beta proteins 
CD8BP--CD8B2,b,98.8,All beta proteins 
CD93--C1QR1--MXRA4,d,96.7,Alpha and beta proteins (a+b) 
CD93--C1QR1--MXRA4,g,95.1,Small proteins 
CD96,b,81.0,All beta proteins 
CD97,g,90.1,Small proteins 
CD97,f,96.7,Membrane and cell surface proteins and peptides 
CD9--MIC3--TSPAN29--GIG2,a,99.9,All alpha proteins 
CDA--CDD,c,99.9,Alpha and beta proteins (a/b) 
CDADC1,c,86.8,Alpha and beta proteins (a/b) 
CDC14A,c,98.2,Alpha and beta proteins (a/b) 
CDC14B,c,98.4,Alpha and beta proteins (a/b) 
CDC14C--CDC14B2,c,98.1,Alpha and beta proteins (a/b) 
CDC16--ANAPC6,a,97.2,All alpha proteins 
CDC16--ANAPC6,e,92.5,Multi-domain proteins (alpha and beta) 
CDC20B--G6VTS76519,b,97.2,All beta proteins 
CDC20,b,98.0,All beta proteins 
CDC23--ANAPC8,a,98.3,All alpha proteins 
CDC23--ANAPC8,e,92.7,Multi-domain proteins (alpha and beta) 
CDC25A,c,97.0,Alpha and beta proteins (a/b) 
CDC25B--CDC25HU2,c,98.0,Alpha and beta proteins (a/b) 
CDC25C,c,97.7,Alpha and beta proteins (a/b) 
CDC27--ANAPC3--D0S1430E--D17S978E,e,97.0,Multi-domain proteins (alpha and beta) 
CDC27--ANAPC3--D0S1430E--D17S978E,a,98.0,All alpha proteins 
CDC34--UBCH3--UBE2R1,d,99.9,Alpha and beta proteins (a+b) 
CDC37--CDC37A,a,100.0,All alpha proteins 
CDC37L1--CDC37B--HARC,a,100.0,All alpha proteins 
CDC40--EHB3--PRP17--PRPF17,b,81.1,All beta proteins 
CDC42BPA--KIAA0451,d,99.9,Alpha and beta proteins (a+b) 
CDC42BPA--KIAA0451,b,82.5,All beta proteins 
CDC42BPA--KIAA0451,g,97.2,Small proteins 
CDC42BPB--KIAA1124,d,100.0,Alpha and beta proteins (a+b) 
CDC42BPB--KIAA1124,g,97.7,Small proteins 
CDC42BPB--KIAA1124,b,82.4,All beta proteins 
CDC42BPG--DMPK2,d,99.7,Alpha and beta proteins (a+b) 
CDC42BPG--DMPK2,b,85.9,All beta proteins 
CDC42BPG--DMPK2,g,96.6,Small proteins 
CDC42,c,92.4,Alpha and beta proteins (a/b) 
CDC5L--KIAA0432--PCDC5RP,a,86.8,All alpha proteins 
CDC6--CDC18L,c,96.3,Alpha and beta proteins (a/b) 
CDC6--CDC18L,a,93.9,All alpha proteins 
CDC7--CDC7L1,d,99.9,Alpha and beta proteins (a+b) 
CDCP2,b,99.5,All beta proteins 
CDH10,b,97.2,All beta proteins 
CDH11,b,97.7,All beta proteins 
CDH12,b,98.1,All beta proteins 
CDH13--CDHH,b,97.2,All beta proteins 
CDH15--CDH14--CDH3,b,97.3,All beta proteins 
CDH17,b,97.3,All beta proteins 
CDH18--CDH14,b,98.0,All beta proteins 
CDH1--CDHE--UVO,b,98.0,All beta proteins 
CDH20--CDH7L3,b,98.2,All beta proteins 
CDH22--C20orf25,b,97.5,All beta proteins 
CDH26,b,97.8,All beta proteins 
CDH2--CDHN--NCAD,b,98.5,All beta proteins 
CDH3--CDHP,b,97.9,All beta proteins 
CDH4,b,98.1,All beta proteins 
CDH5,b,97.1,All beta proteins 
CDH6,b,97.7,All beta proteins 
CDH7--CDH7L1,b,98.1,All beta proteins 
CDH8,b,97.6,All beta proteins 
CDH9,b,97.8,All beta proteins 
CDHR1--KIAA1775--PCDH21--PRCAD,b,97.9,All beta proteins 
CDHR2--PCDH24--PCLKC,b,97.0,All beta proteins 
CDHR3--CDH28,b,87.7,All beta proteins 
CDK10,d,100.0,Alpha and beta proteins (a+b) 
CDK11A--CDC2L2--CDC2L3--PITSLREB,d,87.3,Alpha and beta proteins (a+b) 
CDK11B--CDC2L1--CDK11--PITSLREA--PK58,d,99.8,Alpha and beta proteins (a+b) 
CDK12--CRK7--CRKRS--KIAA0904,d,80.4,Alpha and beta proteins (a+b) 
CDK13--CDC2L--CDC2L5--CHED--KIAA1791,d,99.9,Alpha and beta proteins (a+b) 
CDK14--KIAA0834--PFTK1,d,100.0,Alpha and beta proteins (a+b) 
CDK15--ALS2CR7--PFTK2,d,99.9,Alpha and beta proteins (a+b) 
CDK16--PCTAIRE1--PCTK1,d,99.9,Alpha and beta proteins (a+b) 
CDK17--PCTAIRE2--PCTK2,d,99.9,Alpha and beta proteins (a+b) 
CDK18--PCTAIRE3--PCTK3,d,100.0,Alpha and beta proteins (a+b) 
CDK19--CDC2L6--CDK11--KIAA1028,d,99.8,Alpha and beta proteins (a+b) 
CDK1--CDC2--CDC28A--CDKN1--P34CDC2,d,99.9,Alpha and beta proteins (a+b) 
CDK20--CCRK--CDCH,d,89.1,Alpha and beta proteins (a+b) 
CDK20--CCRK--CDCH,c,81.4,Alpha and beta proteins (a/b) 
CDK2--CDKN2,d,89.3,Alpha and beta proteins (a+b) 
CDK3--CDKN3,d,100.0,Alpha and beta proteins (a+b) 
CDK4,c,81.7,Alpha and beta proteins (a/b) 
CDK4,d,92.9,Alpha and beta proteins (a+b) 
CDK5--CDKN5,d,100.0,Alpha and beta proteins (a+b) 
CDK5R1--CDK5R--NCK5A,a,100.0,All alpha proteins 
CDK5R2--NCK5AI,a,100.0,All alpha proteins 
CDK5RAP1--C20orf34--CGI-05--HSPC167,c,98.6,Alpha and beta proteins (a/b) 
CDK6--CDKN6,d,91.3,Alpha and beta proteins (a+b) 
CDK7--CAK--CAK1--CDKN7--MO15--STK1,d,99.9,Alpha and beta proteins (a+b) 
CDK8,d,99.8,Alpha and beta proteins (a+b) 
CDK9--CDC2L4--TAK,d,89.9,Alpha and beta proteins (a+b) 
CDK9--CDC2L4--TAK,c,84.1,Alpha and beta proteins (a/b) 
CDKAL1,c,98.6,Alpha and beta proteins (a/b) 
CDKL1,d,100.0,Alpha and beta proteins (a+b) 
CDKL2,d,100.0,Alpha and beta proteins (a+b) 
CDKL3--NKIAMRE,d,100.0,Alpha and beta proteins (a+b) 
CDKL4,d,99.9,Alpha and beta proteins (a+b) 
CDKL5--STK9,d,100.0,Alpha and beta proteins (a+b) 
CDKN2A--CDKN2--MTS1,d,96.0,Alpha and beta proteins (a+b) 
CDKN2A--CDKN2--MTS1,a,96.8,All alpha proteins 
CDKN2AIP--CARF,d,80.3,Alpha and beta proteins (a+b) 
CDKN2B--MTS2,a,96.9,All alpha proteins 
CDKN2B--MTS2,d,92.0,Alpha and beta proteins (a+b) 
CDKN2C--CDKN6,a,99.4,All alpha proteins 
CDKN2C--CDKN6,d,98.8,Alpha and beta proteins (a+b) 
CDKN2D,a,99.2,All alpha proteins 
CDKN2D,d,99.1,Alpha and beta proteins (a+b) 
CDKN3--CDI1--CIP2--KAP,c,96.6,Alpha and beta proteins (a/b) 
CDNF--ARMETL1,a,94.5,All alpha proteins 
CDNF--ARMETL1,c,80.1,Alpha and beta proteins (a/b) 
CDO1,b,99.9,All beta proteins 
CDON--CDO,b,98.7,All beta proteins 
CDRT1--C17orf1--C17orf1A--HREP,a,91.4,All alpha proteins 
CDRT1--C17orf1--C17orf1A--HREP,b,97.8,All beta proteins 
CDT1,a,100.0,All alpha proteins 
CDX1,c,84.8,Alpha and beta proteins (a/b) 
CDX1,a,98.6,All alpha proteins 
CDX2--CDX3,a,98.3,All alpha proteins 
CDX4,a,98.4,All alpha proteins 
CDY1--CDY1A;--CDY1B,b,93.0,All beta proteins 
CDY1--CDY1A;--CDY1B,c,99.8,Alpha and beta proteins (a/b) 
CDY2A--CDY2;--CDY2B,c,94.9,Alpha and beta proteins (a/b) 
CDY2A--CDY2;--CDY2B,b,93.0,All beta proteins 
CDYL2,b,86.6,All beta proteins 
CDYL2,c,99.8,Alpha and beta proteins (a/b) 
CDYL--CDYL1,c,95.4,Alpha and beta proteins (a/b) 
CDYL--CDYL1,b,93.0,All beta proteins 
CEACAM16--CEAL2,b,96.8,All beta proteins 
CEACAM18,b,80.4,All beta proteins 
CEACAM18,d,81.0,Alpha and beta proteins (a+b) 
CEACAM1--BGP--BGP1,b,97.1,All beta proteins 
CEACAM3--CD66D--CGM1,b,86.5,All beta proteins 
CEACAM4--CGM7,b,84.9,All beta proteins 
CEACAM5--CEA,b,97.0,All beta proteins 
CEACAM6--NCA,b,97.1,All beta proteins 
CEACAM7--CGM2,b,92.1,All beta proteins 
CEACAM8--CGM6,b,95.7,All beta proteins 
CECR1--ADA2--ADGF--IDGFL,c,84.1,Alpha and beta proteins (a/b) 
CECR2--KIAA1740,a,99.6,All alpha proteins 
CECR5,c,98.9,Alpha and beta proteins (a/b) 
CELA1--ELA1,b,100.0,All beta proteins 
CELA2A--ELA2A,b,100.0,All beta proteins 
CELA2B--ELA2B,b,85.2,All beta proteins 
CELA3A--ELA3--ELA3A,b,100.0,All beta proteins 
CELA3B--ELA3B,b,86.9,All beta proteins 
CEL--BAL,c,85.4,Alpha and beta proteins (a/b) 
CELF1--BRUNOL2--CUGBP--CUGBP1--NAB50,d,98.7,Alpha and beta proteins (a+b) 
CELF2--BRUNOL3--CUGBP2--ETR3--NAPOR,d,98.7,Alpha and beta proteins (a+b) 
CELF3--BRUNOL1--CAGH4--ERDA4--TNRC4,d,98.8,Alpha and beta proteins (a+b) 
CELF4--BRUNOL4,d,98.6,Alpha and beta proteins (a+b) 
CELF5--BRUNOL5,d,98.6,Alpha and beta proteins (a+b) 
CELF6--BRUNOL6,d,98.5,Alpha and beta proteins (a+b) 
CELSR1--CDHF9--FMI2,g,84.9,Small proteins 
CELSR1--CDHF9--FMI2,f,91.4,Membrane and cell surface proteins and peptides 
CELSR1--CDHF9--FMI2,b,90.1,All beta proteins 
CELSR2--CDHF10--EGFL2--KIAA0279--MEGF3,g,92.7,Small proteins 
CELSR2--CDHF10--EGFL2--KIAA0279--MEGF3,b,98.3,All beta proteins 
CELSR2--CDHF10--EGFL2--KIAA0279--MEGF3,f,92.5,Membrane and cell surface proteins and peptides 
CELSR3--CDHF11--EGFL1--FMI1--KIAA0812--MEGF2,g,86.4,Small proteins 
CELSR3--CDHF11--EGFL1--FMI1--KIAA0812--MEGF2,b,96.8,All beta proteins 
CENPA,a,86.9,All alpha proteins 
CENPB,a,81.8,All alpha proteins 
CENPBD1,a,84.5,All alpha proteins 
CENPC--CENPC1--ICEN7,b,90.1,All beta proteins 
CENPE,c,81.3,Alpha and beta proteins (a/b) 
CENPT--C16orf56--ICEN22,a,80.2,All alpha proteins 
CENPV--PRR6,g,86.7,Small proteins 
CENPV--PRR6,b,98.8,All beta proteins 
CENPW--C6orf173--CUG2,a,88.5,All alpha proteins 
CEP104--KIAA0562,g,80.4,Small proteins 
CEP120--CCDC100,b,89.6,All beta proteins 
CEP164--KIAA1052--NPHP15,b,81.4,All beta proteins 
CEP170B--FAM68C--KIAA0284,b,97.9,All beta proteins 
CEP170--FAM68A--KAB--KIAA0470,b,97.3,All beta proteins 
CEP350--CAP350--KIAA0480--GM133,b,99.0,All beta proteins 
CEP41--TSGA14,c,97.7,Alpha and beta proteins (a/b) 
CEP68--KIAA0582,a,82.4,All alpha proteins 
CEP72--KIAA1519,c,95.2,Alpha and beta proteins (a/b) 
CEP78--C9orf81,c,82.7,Alpha and beta proteins (a/b) 
CEP95--CCDC45--CEP45,a,87.3,All alpha proteins 
CEP97--LRRIQ2,c,84.4,Alpha and beta proteins (a/b) 
CERCAM--CEECAM1--GLT25D3--KIAA1502,c,90.0,Alpha and beta proteins (a/b) 
CERK--KIAA1646,b,86.9,All beta proteins 
CERK--KIAA1646,e,99.9,Multi-domain proteins (alpha and beta) 
CERKL,e,99.8,Multi-domain proteins (alpha and beta) 
CERS2--LASS2--TMSG1,a,85.7,All alpha proteins 
CERS3--LASS3,a,94.2,All alpha proteins 
CERS4--LASS4,a,89.3,All alpha proteins 
CERS5--LASS5,a,91.3,All alpha proteins 
CERS6--LASS6,a,83.5,All alpha proteins 
CES1--CES2--SES1,c,92.0,Alpha and beta proteins (a/b) 
CES1P1--CES4,c,96.0,Alpha and beta proteins (a/b) 
CES2--ICE,c,93.8,Alpha and beta proteins (a/b) 
CES5A--CES7,c,85.4,Alpha and beta proteins (a/b) 
CETN1--CEN1--CETN,a,99.1,All alpha proteins 
CETN2--CALT--CEN2,a,98.7,All alpha proteins 
CETN3--CEN3,a,98.9,All alpha proteins 
CETP,d,99.6,Alpha and beta proteins (a+b) 
CFAP43--C10orf79--WDR96,b,83.8,All beta proteins 
CFAP44--WDR52,b,94.0,All beta proteins 
CFAP47--CHDC2--CXorf22--CXorf30--CXorf59,a,83.4,All alpha proteins 
CFAP52--WDR16--WDRPUH,b,96.0,All beta proteins 
CFAP57--WDR65,b,93.2,All beta proteins 
CFAP57--WDR65,a,87.6,All alpha proteins 
CFAP61--C20orf26,c,83.9,Alpha and beta proteins (a/b) 
CFAP61--C20orf26,d,84.7,Alpha and beta proteins (a+b) 
CFAP70--TTC18,a,96.4,All alpha proteins 
CFAP70--TTC18,e,91.3,Multi-domain proteins (alpha and beta) 
CFB--BF--BFD,b,98.2,All beta proteins 
CFB--BF--BFD,c,97.9,Alpha and beta proteins (a/b) 
CFB--BF--BFD,g,97.9,Small proteins 
CFC1B,g,97.5,Small proteins 
CFC1,g,97.5,Small proteins 
CFD--DF--PFD,b,100.0,All beta proteins 
CFH--HF--HF1--HF2,g,87.3,Small proteins 
CFHR1--CFHL--CFHL1--CFHL1P--CFHR1P--FHR1--HFL1--HFL2,g,94.7,Small proteins 
CFHR2--CFHL2--FHR2--HFL3,g,91.8,Small proteins 
CFHR3--CFHL3--FHR3,g,92.8,Small proteins 
CFHR4--CFHL4--FHR4,g,94.4,Small proteins 
CFHR5--CFHL5--FHR5,g,94.9,Small proteins 
CFI--IF,b,94.5,All beta proteins 
CFI--IF,d,98.2,Alpha and beta proteins (a+b) 
CFI--IF,g,95.0,Small proteins 
CFL1--CFL,d,99.6,Alpha and beta proteins (a+b) 
CFL2,d,99.5,Alpha and beta proteins (a+b) 
CFLAR--CASH--CASP8AP1--CLARP--MRIT,c,99.6,Alpha and beta proteins (a/b) 
CFLAR--CASH--CASP8AP1--CLARP--MRIT,a,95.5,All alpha proteins 
CFP--PFC,b,99.3,All beta proteins 
CFP--PFC,g,98.6,Small proteins 
CFTR--ABCC7,c,95.6,Alpha and beta proteins (a/b) 
CFTR--ABCC7,f,98.7,Membrane and cell surface proteins and peptides 
CGA,g,93.3,Small proteins 
CGB1,g,100.0,Small proteins 
CGB2,g,100.0,Small proteins 
CGB--CGB3;--CGB5;--CGB7;--CGB8,g,100.0,Small proteins 
CGGBP1--CGGBP,g,91.1,Small proteins 
CGREF1--CGR11,a,87.4,All alpha proteins 
CGRRF1--CGR19--RNF197,g,89.0,Small proteins 
CHAC1--BOTCH,d,91.0,Alpha and beta proteins (a+b) 
CHAC2,d,90.9,Alpha and beta proteins (a+b) 
CHADL--SLRR4B,c,99.3,Alpha and beta proteins (a/b) 
CHAD--SLRR4A,c,99.3,Alpha and beta proteins (a/b) 
CHAF1A--CAF--CAF1P150,a,83.3,All alpha proteins 
CHAF1B--CAF1A--CAF1P60--MPHOSPH7--MPP7,b,99.3,All beta proteins 
CHAMP1--C13orf8--CAMP--CHAMP--KIAA1802--ZNF828,g,80.5,Small proteins 
CHAT,c,100.0,Alpha and beta proteins (a/b) 
CHCHD7,a,92.7,All alpha proteins 
CHD1,c,90.5,Alpha and beta proteins (a/b) 
CHD1,b,81.3,All beta proteins 
CHD1,a,85.3,All alpha proteins 
CHD1L--ALC1,c,95.4,Alpha and beta proteins (a/b) 
CHD2,a,88.2,All alpha proteins 
CHD2,c,98.7,Alpha and beta proteins (a/b) 
CHD2,b,92.2,All beta proteins 
CHD3,a,83.1,All alpha proteins 
CHD3,b,82.3,All beta proteins 
CHD3,c,86.6,Alpha and beta proteins (a/b) 
CHD3,g,92.4,Small proteins 
CHD4,g,90.0,Small proteins 
CHD4,c,84.5,Alpha and beta proteins (a/b) 
CHD4,b,86.6,All beta proteins 
CHD5--KIAA0444,c,85.1,Alpha and beta proteins (a/b) 
CHD5--KIAA0444,g,90.9,Small proteins 
CHD5--KIAA0444,b,83.2,All beta proteins 
CHD6--CHD5--KIAA1335--RIGB,c,82.3,Alpha and beta proteins (a/b) 
CHD6--CHD5--KIAA1335--RIGB,b,85.8,All beta proteins 
CHD6--CHD5--KIAA1335--RIGB,d,95.6,Alpha and beta proteins (a+b) 
CHD7--KIAA1416,d,98.4,Alpha and beta proteins (a+b) 
CHD7--KIAA1416,c,80.5,Alpha and beta proteins (a/b) 
CHD7--KIAA1416,b,83.1,All beta proteins 
CHD8--HELSNF1--KIAA1564,d,98.8,Alpha and beta proteins (a+b) 
CHD8--HELSNF1--KIAA1564,c,86.7,Alpha and beta proteins (a/b) 
CHD8--HELSNF1--KIAA1564,b,88.0,All beta proteins 
CHD9--KIAA0308--KISH2--PRIC320--AD-013--x0008,c,98.4,Alpha and beta proteins (a/b) 
CHD9--KIAA0308--KISH2--PRIC320--AD-013--x0008,d,97.4,Alpha and beta proteins (a+b) 
CHD9--KIAA0308--KISH2--PRIC320--AD-013--x0008,b,87.1,All beta proteins 
CHDH,c,88.4,Alpha and beta proteins (a/b) 
CHDH,d,99.5,Alpha and beta proteins (a+b) 
CHEK1--CHK1,d,99.9,Alpha and beta proteins (a+b) 
CHEK2--CDS1--CHK2--RAD53,d,89.2,Alpha and beta proteins (a+b) 
CHEK2--CDS1--CHK2--RAD53,b,91.6,All beta proteins 
CHERP--DAN26--SCAF6,a,98.8,All alpha proteins 
CHFR--RNF196,g,96.8,Small proteins 
CHFR--RNF196,b,96.3,All beta proteins 
CHI3L1,c,99.0,Alpha and beta proteins (a/b) 
CHI3L1,d,97.2,Alpha and beta proteins (a+b) 
CHI3L2,d,97.3,Alpha and beta proteins (a+b) 
CHI3L2,c,87.9,Alpha and beta proteins (a/b) 
CHIA,g,95.4,Small proteins 
CHIA,d,83.2,Alpha and beta proteins (a+b) 
CHIA,c,99.6,Alpha and beta proteins (a/b) 
CHID1--GL008--PSEC0104--SB139,c,89.4,Alpha and beta proteins (a/b) 
CHIT1,g,96.7,Small proteins 
CHIT1,c,91.3,Alpha and beta proteins (a/b) 
CHIT1,d,97.7,Alpha and beta proteins (a+b) 
CHKA--CHK--CKI,d,100.0,Alpha and beta proteins (a+b) 
CHKB--CHETK--CHKL,d,96.8,Alpha and beta proteins (a+b) 
CHL1--CALL,b,98.2,All beta proteins 
CHML--REP2,c,80.1,Alpha and beta proteins (a/b) 
CHML--REP2,d,99.9,Alpha and beta proteins (a+b) 
CHMP4BP1--CGI-301,d,82.6,Alpha and beta proteins (a+b) 
CHMP4C--SHAX3,a,84.9,All alpha proteins 
CHM--REP1--TCD,c,92.0,Alpha and beta proteins (a/b) 
CHM--REP1--TCD,d,99.9,Alpha and beta proteins (a+b) 
CHN1--ARHGAP2--CHN,d,97.3,Alpha and beta proteins (a+b) 
CHN1--ARHGAP2--CHN,g,98.2,Small proteins 
