7,DNA polymerase I 
4,DNA polymerase III- beta subunit 
3,DNA polymerase III chi subunit 
21,DNA polymerase III clamp loader subunits- C-terminal domain 
1,DNA polymerase III psi subunit 
1,DNA polymerase III theta subunit-like 
18,DNA polymerase processivity factor 
1,DNA primase DnaG catalytic core 
2,DNA primase DnaG- C-terminal domain 
27,DNA primase zinc finger 
37,DnaQ-like 3-5 exonuclease 
2,DNA repair factor XPA DNA- and RPA-binding domain- C-terminal subdomain 
25,DNA repair factor XPA DNA- and RPA-binding domain- N-terminal subdomain 
7,DNA repair glycosylase- 2 C-terminal domains 
2,DNA repair glycosylase- N-terminal domain 
3,DNA repair protein MutS- domain I 
5,DNA repair protein MutS- domain II 
10,DNA repair protein MutS- domain III 
20,DNA repair protein Rad51- N-terminal domain 
27,DNA-repair protein XRCC1 
2,DNA replication factor Cdt1 
20,DNA replication initiator (cdc21/cdc54) N-terminal domain 
7,DNA/RNA non-specific endonuclease 
38,DNase I-like 
1,DNA terminal protein 
27,DNA topoisomerase II binding protein 1- TopBP1 
2,DNA topoisomerase IV- alpha subunit 
7,Dodecin-like 
1,Dom34/Pelota N-terminal domain-like 
1,Domain from hypothetical 2610208m17rik protein 
4,Domain G2 of nidogen-1 
4,Domain of poly(ADP-ribose) polymerase 
2,Domain of the SRP/SRP receptor G-proteins 
2,Domains B1 and B5 of PheRS-beta- PheT 
1,DOPA dioxygenase-like 
21,Double Clp-N motif 
14,Doublecortin (DC) 
5,double-SIS domain 
1,Double-stranded DNA-binding domain 
36,Double-stranded RNA-binding domain (dsRBD) 
3,DP dimerization segment 
117,DPP6 catalytic domain-like 
225,DPP6 N-terminal domain-like 
8,DR0824-like 
3,DR1281-like 
1,DR1885-like metal-binding protein 
3,D-ribose-5-phosphate isomerase (RpiA)- catalytic domain 
4,D-ribose-5-phosphate isomerase (RpiA)- lid domain 
16,D-ribulose-5-phosphate 3-epimerase 
1,DRTGG domain 
51,DsbA-like 
1,DsbB-like 
41,DsbC/DsbG C-terminal domain-like 
7,DsbC/DsbG N-terminal domain-like 
3,DsrA/DsrB N-terminal-domain-like 
5,DsrC- the gamma subunit of dissimilatory sulfite reductase 
3,DsrEF-like 
3,DTD-like 
4,dTDP-sugar isomerase 
119,Dual specificity phosphatase-like 
4,Duffy binding domain 
9,Duplicated SiR/NiR-like domains 1 and 3 
9,DUSP- domain in ubiquitin-specific proteases 
6,dUTPase-like 
1,Dyp-type peroxidase-like 
1,Dystroglycan- domain 2 
16,Dystroglycan- N-terminal domain 
14,E2F dimerization segment 
1,E2 regulatory- transactivation domain 
1,E6 C-terminal domain-like 
2,E7 C-terminal domain-like 
1,EAL domain 
13,EB1 dimerisation domain-like 
6,ECA1476-like 
1,Ecotin- trypsin inhibitor 
3,ECR1 N-terminal domain-like 
1,Ectatomin subunits 
3,Ecto-ART 
25,EDF1-like 
2,eEF-1beta-like 
1,eEF1-gamma domain 
4,EF1021 C-terminal domain-like 
35,EF1021-like 
1,EF2947-like 
10,EF-G/eEF-2 domains III and V 
262,EF-hand modules in multidomain proteins 
16,EF-Tu/eEF-1alpha/eIF2-gamma C-terminal domain 
95,EGF-like domain of nidogen-1 
251,EGF-type module 
6,eIF1-like 
1,eIF-2-alpha- C-terminal domain 
4,eIF2alpha middle domain-like 
6,eIF5a N-terminal domain-like 
3,EIIA-man component-like 
13,Elafin-like 
2,Electron transfer flavoprotein-ubiquinone oxidoreductase-like 
5,ELL N2 domain-like 
32,Elongation factors 
8,Elongation factor TFIIS domain 2 
3,Elongation factor Ts (EF-Ts)- dimerisation domain 
2,EMG1/NEP1-like 
1,Emsy N terminal (ENT) domain-like 
28,Enabled/VASP homology 1 domain (EVH1 domain) 
2,Endonuclease I (Holliday junction resolvase) 
15,Endonuclease III 
5,Endonuclease IV 
2,Endostatin 
1,Eng V-like 
9,Enolase 
13,Enolase N-terminal domain-like 
65,Enolase-phosphatase E1 
1,EntA-Im 
14,ENTH domain 
1,ENV polyprotein- receptor-binding domain 
1,Enzyme I of the PEP:sugar phosphotransferase system HPr-binding (sub)domain 
8,Ephrin ectodomain 
14,Ephrin receptor ligand binding domain 
136,Epoxide hydrolase 
221,Eps15 homology domain (EH domain) 
65,EpsC C-terminal domain-like 
1,Epsilon subunit of F1F0-ATP synthase C-terminal domain 
2,Epsilon subunit of F1F0-ATP synthase N-terminal domain 
3,Epsilon subunit of mitochondrial F1F0-ATP synthase 
1,EreA-like 
5,ERF1/Dom34 C-terminal domain-like 
7,ERF1/Dom34 middle domain-like 
1,ERH-like 
1,ERO1-like 
1,ERP29 C domain-like 
45,ERP29 N domain-like 
26,Erythroid transcription factor GATA-1 
7,ESAT-6 like 
2,EscU C-terminal domain-like 
32,E-set domains of sugar-utilizing enzymes 
5,Esterase 
3,ETFP subunits 
3,ETF-QO domain-like 
2,EthD-like 
31,ets domain 
2,Eukaryotic DNA topoisomerase I- catalytic core 
3,Eukaryotic DNA topoisomerase I- dispensable insert domain 
6,Eukaryotic DNA topoisomerase I- N-terminal DNA-binding fragment 
2,Eukaryotic EndoU ribonuclease 
3,Eukaryotic glutathione synthetase ATP-binding domain 
3,Eukaryotic glutathione synthetase- substrate-binding domain 
1,Eukaryotic initiation factor 4f subunit eIF4g- eIF4e-binding domain 
6,Eukaryotic ODC-like 
121,Eukaryotic proteases 
3,Eukaryotic RPB5 N-terminal domain 
3,Eukaryotic translation initiation factor 3 subunit 12- eIF3k- C-terminal domain 
2,Eukaryotic translation initiation factor 3 subunit 12- eIF3k- N-terminal domain 
5,Eukaryotic type heme oxygenase 
56,Eukaryotic type KH-domain (KH-domain type I) 
1,EutN/CcmL-like 
15,EutQ-like 
2,EV matrix protein 
16,Excinuclease UvrC C-terminal domain 
1,Excisionase-like 
2,Exig0174-like 
7,Exocyst complex component 
3,Exodeoxyribonuclease V beta chain (RecB)- C-terminal domain 
7,EXOSC10 HRDC domain-like 
51,Exostosin 
6,Exportin HEAT-like repeat 
7,Expressed protein At2g23090/F21P24.15 
620,Extended AAA-ATPase domain 
2,Extended PAW domain 
26,Extracellular domain of cell surface receptors 
25,Extradiol dioxygenases 
2,F112-like 
1,F1F0 ATP synthase subunit A 
2,F1F0 ATP synthase subunit B- membrane domain 
5,F1F0 ATP synthase subunit C 
3,F420 dependent oxidoreductases 
3,F93-like 
17,FabD-like 
3,FabZ-like 
14,FAD-dependent thiol oxidase 
7,FAD-linked oxidases- N-terminal domain 
190,FAD-linked reductases- N-terminal domain 
14,FAD/NAD-linked reductases- dimerisation (C-terminal) domain 
183,FAD/NAD-linked reductases- N-terminal and central domains 
1,FaeA-like 
7,FAH 
2,Family 10 polysaccharide lyase 
15,Family 1 of glycosyl hydrolase 
1,Family 29 carbohydrate binding module- CBM29 
1,Family 30 carbohydrate binding module- CBM30 (PKD repeat) 
2,Family 6 carbohydrate binding module- CBM6 
9,FAS1 domain 
16,Fascin 
2,FAT domain of focal adhesion kinase 
17,Fatty acid binding protein-like 
7,F-box associated region- FBA 
79,F-box domain 
65,FCH domain 
92,FdhE-like 
7,Fe-Mn superoxide dismutase (SOD)- C-terminal domain 
4,Fe-Mn superoxide dismutase (SOD)- N-terminal domain 
7,FemXAB nonribosomal peptidyltransferases 
2,FeoA-like 
2,Fe-only hydrogenase 
2,Fe-only hydrogenase smaller subunit 
1,FepE-like 
29,Ferredoxin domains from multidomain proteins 
32,Ferredoxin reductase FAD-binding domain-like 
1,Ferredoxin thioredoxin reductase (FTR)- alpha (variable) chain 
1,Ferredoxin thioredoxin reductase (FTR)- catalytic beta chain 
16,Ferritin 
6,Ferrochelatase 
12,FF domain 
3,FGAM synthase PurL- linker domain 
5,FGAM synthase PurL- PurS-like domain 
1,FGase-like 
47,FHA domain 
111,Fibrillarin homologue 
32,Fibrinogen C-terminal domain-like 
26,Fibroblast growth factors (FGF) 
230,Fibronectin type III 
17,Fibronectin type II module 
10,Fibronectin type I module 
3,Fic-like 
27,Filamin repeat (rod domain) 
40,First domain of FERM 
18,FIS-like 
7,FkbM-like 
2,FKBP12-rapamycin-binding domain of FKBP-rapamycin-associated protein (FRAP) 
27,FKBP immunophilin/proline isomerase 
1,Flagellar export chaperone FliS 
40,Flavin-binding PAS domain 
36,Flavodoxin-related 
31,Flavohemoglobin- C-terminal domain 
8,Flavoprotein NrdI 
5,FlhC-like 
6,FliG 
2,FLJ32549 C-terminal domain-like 
1,FLJ32549 domain-like 
33,FMN-linked oxidoreductases 
17,FolH catalytic domain-like 
5,Follistatin (FS) module N-terminal domain- FS-N 
3,Folylpolyglutamate synthetase 
13,Folylpolyglutamate synthetase- C-terminal domain 
53,Forkhead DNA-binding domain 
6,Formate dehydrogenase/DMSO reductase- C-terminal domain 
14,Formate dehydrogenase/DMSO reductase- domains 1-3 
64,Formate/glycerate dehydrogenases- NAD-domain 
9,Formate/glycerate dehydrogenases- substrate-binding domain 
2,Formiminotransferase domain of formiminotransferase-cyclodeaminase. 
25,Formin homology 2 domain (FH2 domain) 
12,Formyltransferase 
3,Frataxin-like 
21,Frizzled cysteine-rich domain 
13,FtsH protease domain-like 
3,FtsK C-terminal domain-like 
23,Fucose binding lectin 
8,FucT-like 
1,FumA C-terminal domain-like 
1,Fumarate reductase respiratory complex cytochrome b subunit- FrdC 
17,Fumarate reductase/Succinate dehydogenase iron-sulfur protein- C-terminal domain 
4,Fumarylacetoacetate hydrolase- FAH- N-terminal domain 
25,Fumble-like 
2,Functional domain of the splicing factor Prp18 
1,Fungal fruit body lectin 
140,Fungal lipases 
2,Fungal zinc peptidase 
5,FUR-like 
6,FwdE C-terminal domain-like 
368,FYVE- a phosphatidylinositol-3-phosphate binding domain 
74,GABA-aminotransferase-like 
13,GABARAP-like 
2,Gab protein (hypothetical protein YgaT) 
3,GAD domain 
8,GAF domain 
1,GAG polyprotein M-domain 
6,Galactokinase 
36,Galactose-binding domain 
155,Galactose oxidase- central domain 
9,Galactoside acetyltransferase-like 
11,Galactosyltransferase LgtC 
1,Galacturonase 
18,Galectin (animal S-lectin) 
23,GalR/LacI-like bacterial regulator 
6,gamma-adaptin C-terminal appendage domain-like 
4,gamma-Butyrobetaine hydroxylase 
7,gamma-carbonic anhydrase-like 
7,Gamma-glutamyl cyclotransferase-like 
12,Gamma-glutamyltranspeptidase-like 
3,Ganglioside M2 (gm2) activator 
7,GAPDH-like 
2,Gar1-like SnoRNP 
21,GARP response regulators 
8,GAS2 domain 
127,Gastric lipase 
3,GatB/GatE catalytic domain-like 
5,GatB/GatE C-terminal domain-like 
20,GAT domain 
3,Gated mechanosensitive channel 
2,GckA/TtuD-like 
2,GCM domain 
6,GDI-like 
147,GDI-like N domain 
3,GDNF receptor-like 
6,G domain-linked domain 
39,GDP-mannose mannosyl hydrolase NudD 
17,Gelsolin-like 
2,gene 59 helicase assembly protein 
10,Gentisate 1-2-dioxygenase-like 
29,GerE-like (LuxR/UhpA family of transcriptional regulators) 
27,Germin/Seed storage 7S protein 
15,GHMP Kinase- N-terminal domain 
35,GidA-like 
1,Gingipain R (RgpB)- N-terminal domain 
1,GIY-YIG endonuclease 
27,GLA-domain 
7,GlcNAc-alpha-1-4-Gal-releasing endo-beta-galactosidase- GngC- C-terminal domain 
9,GlmU C-terminal domain-like 
1,GlnE-like domain 
3,Gln-tRNA synthetase (GlnRS)- C-terminal (anticodon-binding) domain 
31,Globins 
4,Glucoamylase 
13,Glucokinase 
492,Gluconate kinase 
13,glucose-1-phosphate thymidylyltransferase 
8,Glucose 6-phosphate dehydrogenase-like 
13,Glucose-6-phosphate isomerase- GPI 
50,Glucose-inhibited division protein B (GidB) 
3,Glucose permease domain IIB 
4,Glucose permease-like 
1,Glutamate-cysteine ligase 
1,Glutamate-cysteine ligase family 2 (GCS2) 
3,Glutamate mutase- large subunit 
3,Glutaminase 
3,Glutaminase/Asparaginase 
1,Glutamine synthase adenylyltransferase GlnE- domain 2 
2,Glutamine synthetase catalytic domain 
3,Glutamine synthetase- N-terminal domain 
16,Glutaminyl-peptide cyclotransferase-like 
1,Glutamyl tRNA-reductase catalytic- N-terminal domain 
1,Glutamyl tRNA-reductase dimerization domain 
4,Glutathione-dependent formaldehyde-activating enzyme- Gfa 
126,Glutathione peroxidase-like 
68,Glutathione S-transferase (GST)- C-terminal domain 
55,Glutathione S-transferase (GST)- N-terminal domain 
4,Glutathionylspermidine synthase ATP-binding domain-like 
1,Glu-tRNAGln amidotransferase C subunit 
155,Glyceraldehyde-3-phosphate dehydrogenase-like- N-terminal domain 
11,Glycerol-3-phosphate (1)-acyltransferase 
3,Glycerol-3-phosphate dehydrogenase 
131,Glycerol-3-phosphate transporter 
30,Glycerol kinase 
19,Glycerophosphoryl diester phosphodiesterase 
2,Glycine cleavage system transcriptional repressor 
16,Glycine dehydrogenase subunits (GDC-P) 
108,Glycine N-methyltransferase 
10,Glycogenin 
1,Glycogen synthesis protein GlgS 
6,Glycolipid transfer protein- GLTP 
7,(Glycosyl)asparaginase 
2,Glycosylating toxin catalytic domain-like 
1,Glycosyl hydrolase family 7 catalytic core 
8,Glycosyl Hydrolase Family 88 
3,Glycosyl hydrolases family 16 
1,Glycosyl hydrolases family 32 N-terminal domain 
13,Glycosyl hydrolases family 35 catalytic domain 
5,Glycosyltransferase family 36 C-terminal domain 
1,Glycosyltransferase family 36 N-terminal domain 
44,Glycosyl transferases group 1 
20,Glyoxalase II (hydroxyacylglutathione hydrolase) 
17,Glyoxalase I (lactoylglutathione lyase) 
2,GMC oxidoreductases 
3,GMP synthetase C-terminal dimerisation domain 
2,GntR ligand-binding domain-like 
11,GntR-like transcriptional regulators 
16,Gonadodropin/Follitropin 
31,GpdQ-like 
1,gpFII-like 
638,G proteins 
1,gpW/gp25-like 
19,GRAM domain 
14,Granulin repeat 
4,GreA transcript cleavage protein- N-terminal domain 
7,GRIP domain 
14,GroEL chaperone- ATPase domain 
4,GroEL-like chaperone- apical domain 
1,GroEL-like chaperone- intermediate domain 
6,GroES 
20,Group II chaperonin (CCT- TRIC)- apical domain 
15,Group II chaperonin (CCT- TRIC)- ATPase domain 
13,Group II chaperonin (CCT- TRIC)- intermediate domain 
4,Group I mobile intron endonuclease 
76,Growth factor receptor domain 
2,GrpB-like 
17,GS domain 
1,GSPII I/J protein-like 
5,GspK insert domain-like 
1,GspK pilin-like domain 
5,GTF2I-like repeat 
33,Gtf glycosyltransferase 
2,GTP cyclohydrolase I 
2,GTP cyclohydrolase I feedback regulatory protein- GFRP 
4,G-type lysozyme 
111,Guanidinoacetate methyltransferase 
5,Guanido kinase catalytic domain 
6,Guanido kinase N-terminal domain 
4,GUCT domain 
2,GUN4-like 
1,Gurmarin- a sweet taste-suppressing polypeptide 
7,GYF domain 
3,GyrA/ParC C-terminal domain-like 
59,HAD-related 
7,Hairpin loop containing domain 
15,Hairy Orange domain 
130,Haloalkane dehalogenase 
146,Haloperoxidase 
1,Haloperoxidase (bromoperoxidase) 
1,HAL/PAL-like 
1,HAMP domain 
2,HAND domain of the nucleosome remodeling ATPase ISWI 
105,HAT/Suf repeat 
2,HBS1-like domain 
6,HCDH C-domain-like 
79,HCP-like 
22,HD domain 
2,Head domain of nucleotide exchange factor GrpE 
3,Heat-inducible transcription repressor HrcA- N-terminal domain 
119,HEAT repeat 
4,Heat shock protein 15 kD 
17,Heat shock protein 70kD (HSP70)- C-terminal subdomain 
13,Heat shock protein 70kD (HSP70)- peptide-binding domain 
34,Heat shock protein 90- HSP90- N-terminal domain 
27,Heat-shock transcription factor 
28,Hect- E3 ligase catalytic domain 
9,Hedgehog C-terminal (Hog) autoprocessing domain 
3,Hedgehog (development protein)- N-terminal signaling domain 
20,Hef domain-like 
8,Helical domain of Sec23/24 
2,Helical scaffold and wing domains of SecA 
7,Helicase DNA-binding domain 
192,Helicase-like domain of reverse gyrase 
1,HemD-like 
47,Heme-binding PAS domain 
1,Heme chaperone CcmE 
2,Heme-dependent catalases 
2,Heme oxygenase HemO (PigA) 
1,Hemerythrin-like 
4,Hemocyanin middle domain 
1,Hemolysin expression modulating protein HHA 
25,Hemopexin-like domain 
1,HemS/ChuS-like 
2,Heparin-binding domain from vascular endothelial growth factor 
2,Hepatitis B viral capsid (hbcag) 
1,HEPN domain 
22,Hepsin- N-terminal domain 
1,Hermes dimerisation domain 
18,Hermes transposase-like 
3,Herpes virus serine proteinase- assemblin 
11,HesB-like domain 
3,Hevein-like agglutinin (lectin) domain 
13,Hexokinase 
12,Hexose-1-phosphate uridylyltransferase 
2,HI0395-like 
4,HI0933 insert domain-like 
79,HI0933 N-terminal domain-like 
102,Higher-molecular-weight phosphotyrosine protein phosphatases 
5,HIN-200/IF120x domain 
3,HIPIP (high potential iron protein) 
4,Hirudin-like 
3,HisE-like (PRA-PH) 
1,HisI-like 
101,Histamine methyltransferase 
15,Histidine acid phosphatase 
13,Histidine biosynthesis enzymes 
1,Histidine decarboxylase 
50,Histidine kinase 
12,Histidine-rich actin-binding protein (hisactophilin) 
62,Histidinol phosphatase-like 
11,Histone deacetylase- HDAC 
2,Histone H3 K4-specific methyltransferase SET7/9 N-terminal domain 
53,Histone lysine methyltransferases 
13,HIT (HINT- histidine triad) family of protein kinase-interacting proteins 
18,HIT zinc finger 
9,HIV integrase-binding domain 
2,Hjc-like 
355,HkH motif-containing C2H2 finger 
149,HLH- helix-loop-helix DNA-binding domain 
9,HlyD-like secretion proteins 
40,HMA- heavy metal-associated domain 
69,HMG-box 
12,HMGL-like 
3,HNH-motif 
7,H-NOX domain 
3,H-NS histone-like proteins 
1,Holliday junction resolvase RusA 
3,Holo-(acyl carrier protein) synthase ACPS 
333,Homeodomain 
7,Homocysteine S-methyltransferase 
9,Homodimeric domain of signal transducing histidine kinase 
2,Homogentisate dioxygenase 
10,Homo-oligomeric flavin-containing Cys decarboxylases- HFCD 
5,Homoserine dehydrogenase-like 
4,Homoserine kinase 
70,Homoserine kinase ThrH 
14,Hook domain 
23,Hormone receptor domain 
3,HP0062-like 
8,HP0495-like 
1,HP1531-like 
7,HpcH/HpaI aldolase 
19,HPr kinase HprK C-terminal domain 
5,HPr kinase/phoshatase HprK N-terminal domain 
12,HR1 repeat 
1,HrcA C-terminal domain-like 
4,HRDC domain from helicases 
2,HSC20 (HSCB)- C-terminal oligomerisation domain 
15,HSP20 
14,HSP33 redox switch-like 
13,HSP40/DnaJ peptide-binding domain 
2,Hsp90 co-chaperone CDC37 
11,HSP90 C-terminal domain 
10,Hsp90 middle domain 
121,HspBP1 domain 
5,HTLV-II matrix protein 
88,HtrA-like serine proteases 
5,HTS-like 
2,HupF/HypC-like 
6,Huristasin-like 
9,HxlR-like 
48,HyaE-like 
5,Hyaluronate lyase-like catalytic- N-terminal domain 
1,Hyaluronate lyase-like- C-terminal domain 
2,Hyaluronidase N-terminal domain-like 
1,Hyaluronidase post-catalytic domain-like 
1,Hybrid cluster protein (prismane protein) 
14,Hydantoinase (dihydropyrimidinase) 
12,Hydantoinase (dihydropyrimidinase)- catalytic domain 
6,Hydroxyisobutyrate and 6-phosphogluconate dehydrogenase domain 
131,Hydroxynitrile lyase-like 
81,Hypothetical esterase YJL068C 
5,Hypothetical membrane protein Ta0354- soluble domain 
1,Hypothetical protein AF0491- C-terminal domain 
3,Hypothetical protein AF0491- middle domain 
1,Hypothetical protein AF0491- N-terminal domain 
1,Hypothetical protein AF1548- C-terminal domain 
11,Hypothetical protein alr1529 
1,Hypothetical protein APE0525- N-terminal domain 
20,Hypothetical protein aq_1666 
3,Hypothetical protein At2g34160 
2,Hypothetical protein AT3g04780/F7O18_27 
8,Hypothetical protein At5g48480 
14,Hypothetical protein BC1747 
3,Hypothetical protein c14orf129- hspc210 
33,Hypothetical protein cg14615-pa 
1,Hypothetical protein EF3133 
5,Hypothetical protein egc068 from a soil-derived mobile gene cassette 
109,Hypothetical protein HI0319 (YecO) 
4,Hypothetical protein HI1317 
7,Hypothetical protein HI1388.1 
115,Hypothetical protein MJ0882 
1,Hypothetical protein MraZ 
1,Hypothetical protein MTH1184 
1,Hypothetical protein MTH1880 
1,Hypothetical protein MTH1 (MT0001)- dimerisation domain 
1,Hypothetical protein MTH1 (MT0001)- insert domain 
57,Hypothetical protein MW1667 (SA1546) 
6,Hypothetical protein PA1324 
1,Hypothetical protein PF0380 
2,Hypothetical protein PF0899 
2,Hypothetical protein PH1602 
6,Hypothetical protein PH1932 
3,Hypothetical protein SAV1430 
2,Hypothetical protein SP1951 
5,Hypothetical protein Ta0289 C-terminal domain 
2,Hypothetical protein Ta1206 
16,Hypothetical protein TM0207 
3,Hypothetical protein TM0269 
7,Hypothetical protein TM1112 
115,Hypothetical protein TT1662 
2,Hypothetical protein TT1725 
1,Hypothetical protein TT1808 (TTHA1514) 
3,Hypothetical protein TTHA0113 
31,Hypothetical protein VC0232 
1,Hypothetical protein VC0424 
136,Hypothetical protein VC1974 
1,Hypothetical protein ybl036c 
1,Hypothetical protein YdhR 
3,Hypothetical protein YecM (EC4020) 
14,Hypothetical protein YesU 
5,Hypothetical protein YfhH 
5,Hypothetical protein YgbM (EC1530) 
5,Hypothetical protein YgiW 
3,Hypothetical protein YhgG 
1,Hypothetical protein Yhr087W 
4,Hypothetical protein YjcS 
121,Hypothetical Protein YjhP 
6,Hypothetical protein YjiA- C-terminal domain 
1,Hypothetical protein YoaG 
3,Hypothetical protein YteR 
3,Hypothetical protein YwqG 
6,Hypothetical protein YwqN 
11,Hypothetical protein YycE 
107,hypothetical RNA methyltransferase 
5,Hypothetical RNA methyltransferase domain (HRMD) 
16,Hypothetical zinc finger protein YacG 
35,Hypoxia-inducible factor Hif2a- C-terminal domain 
26,Hypoxia-inducible factor HIF ihhibitor (FIH1) 
60,IBR domain 
2,ICP-like 
8,IF2B-like 
1,IgG-specific endopeptidase IdeS (Sib38) 
10,IIA domain of mannitol-specific and ntr phosphotransferase EII 
1,IlvH-like 
8,I/LWEQ domain 
42,IMD domain 
1,Imidazole glycerol phosphate dehydratase 
22,Imidazolonepropionase-like 
1,Immunoglobulin-binding domains 
1,Immunoglobulin-binding protein A modules 
122,ImpE-like 
1,Indigoidine synthase A-like 
3,Indoleamine 2-3-dioxygenase-like 
2,Influenza hemagglutinin headpiece 
11,Inhibitor of apoptosis (IAP) repeat 
3,Inhibitor of vertebrate lysozyme- Ivy 
2,Initiation factor IF2/eIF5b- domain 3 
3,Inorganic pyrophosphatase 
2,Inosicase 
13,Inosine monophosphate dehydrogenase (IMPDH) 
12,Inositol monophosphatase/fructose-1-6-bisphosphatase-like 
29,Inositol polyphosphate 5-phosphatase (IPP5) 
11,Inositol polyphosphate kinase (IPK) 
7,Insect defensins 
3,Insect pheromone/odorant-binding proteins 
10,Insect phospholipase A2 
1,Insect toxins 
3,Insert subdomain of RNA polymerase alpha subunit 
10,Insulin-like 
22,Integrin alpha N-terminal domain 
90,Integrin A (or I) domain 
92,Integrin beta EGF-like domains 
7,Integrin beta tail domain 
23,Integrin domains 
6,Intein (protein splicing domain) 
22,Interferon-induced guanylate-binding protein 1 (GBP1)- C-terminal domain 
11,Interferon regulatory factor 
15,Interferon regulatory factor 3 (IRF3)- transactivation domain 
22,Interferons/interleukin-10 (IL-10) 
150,Interleukin 16 
3,Interleukin 17F- IL-17F 
11,Interleukin-1 (IL-1) 
52,Interleukin 8-like chemokines 
1,Internalin Ig-like domain 
247,Internalin LRR domain 
2,Intron-encoded homing endonucleases 
1,Invasin/intimin cell-adhesion fragment- C-terminal domain 
5,Invasin/intimin cell-adhesion fragments 
2,Iojap/YbeB-like 
17,IolI-like 
6,IP3 receptor type 1 binding core- domain 2 
1,IpaD-like 
29,IPP isomerase-like 
1,IpsF-like 
91,IroE-like 
8,Iron-containing alcohol dehydrogenase 
16,Iron-dependent repressor protein 
5,Iron-dependent repressor protein- dimerization domain 
1,Iron-sulfur subunit of formate dehydrogenase N- transmembrane anchor 
461,I set domains 
9,Isoaspartyl dipeptidase 
11,Isoaspartyl dipeptidase- catalytic domain 
5,Isochorismatase-like hydrolases 
5,Isoprenyl diphosphate synthases 
7,ISP transmembrane anchor 
3,ISY1 N-terminal domain-like 
1,ITPase (Ham1) 
9,JAB1/MPN domain 
3,Jann2411-like 
1,Janus/Ocnus 
1,KaiB-like 
3,Kalata B1 
7,Kanamycin nucleotidyltransferase (KNTase)- N-terminal domain 
1,KduI-like 
82,Kelch motif 
3,Ketopantoate hydroxymethyltransferase PanB 
1,Ketopantoate reductase PanE 
10,Ketosteroid isomerase-like 
2,KguE-like 
4,Kid/PemK 
8,Kinase associated domain 1- KA1 
1,Kinase-associated protein B-like 
3,Kis/PemI addiction antidote 
3,Kix domain of CBP (creb binding protein) 
8,KorB DNA-binding domain-like 
387,KRAB domain (Kruppel-associated box) 
23,Kringle modules 
2,Ku70 subunit middle domain 
59,Ku70 subunit N-terminal domain 
2,Ku80 subunit middle domain 
64,Ku80 subunit N-terminal domain 
4,L15e 
2,L23p 
19,L27 domain 
14,L30e/L7ae ribosomal proteins 
22,Lactate & malate dehydrogenases- C-terminal domain 
134,LacY-like proton/sugar symporter 
11,La domain 
3,L-alanine dehydrogenase-like 
1,lambda exonuclease 
6,Lambda integrase-like- catalytic core 
9,lambda integrase-like- N-terminal domain 
1,lambda integrase N-terminal domain 
1,Lambda lysozyme 
6,Lamin A/C globular tail domain 
92,Laminin G-like module 
94,Laminin-type module 
22,L-aminoacid/polyamine oxidase 
3,LanC-like 
64,L-arabinose binding protein-like 
44,LASP-1 
7,L-aspartase/fumarase 
3,Latexin-like 
2,LCCL domain 
83,LDH N-terminal domain-like 
40,LDL receptor-like module 
10,L domain 
3,L-D-transpeptidase catalytic domain-like 
2,Lectin leg-like 
45,Leech intramolecular trans-sialidase- N-terminal domain 
2,Legume lectins 
22,Leishmanolysin 
2,LemA-like 
16,LEM domain 
10,Lesion bypass DNA polymerase (Y-family)- catalytic domain 
9,Lesion bypass DNA polymerase (Y-family)- little finger domain 
2,Leucine aminopeptidase (Aminopeptidase A)- N-terminal domain 
3,Leucine aminopeptidase- C-terminal domain 
5,Leucine carboxy methyltransferase Ppm1 
231,Leucine rich effector protein YopM 
23,Leucine-rich repeat variant 
8,LeuD-like 
6,Leukotriene A4 hydrolase C-terminal domain 
8,LexA-related 
8,LexA repressor- N-terminal DNA-binding domain 
1,LFTR-like 
1,L-fucose isomerase- C-terminal domain 
1,L-fucose isomerase- N-terminal and second domains 
1,Ligand-gated protein channel 
1,LigA subunit of an aromatic-ring-opening dioxygenase LigAB 
2,LigB-like 
2,Light-harvesting complex subunits 
255,LIM domain 
3,Limonene-1-2-epoxide hydrolase-like 
17,Link domain 
24,Linker histone H1/H5 
104,Lipase 
4,Lipase chaperone LifO-like 
4,Lipovitellin-phosvitin complex; beta-sheet shell regions 
9,Lipovitellin-phosvitin complex- superhelical domain 
18,Lipoxigenase N-terminal domain 
5,Lissencephaly-1 protein (Lis-1- PAF-AH alpha) N-terminal domain 
2,LmbE-like 
1,LmjF10.1260-like 
8,LON domain-like 
23,Long-chain cytokines 
2,Long-chain scorpion toxins 
14,Low-molecular-weight phosphotyrosine protein phosphatases 
8,LplA-like 
3,Lrp/AsnC-like transcriptional regulator C-terminal domain 
18,Lrp/AsnC-like transcriptional regulator N-terminal domain 
4,LSM14 N-terminal domain-like 
1,L-sulfolactate dehydrogenase-like 
2,Lumazine synthase 
1,LuxQ-periplasmic domain-like 
33,Lysine biosynthesis enzyme LysX ATP-binding domain 
2,Lysine biosynthesis enzyme LysX- N-terminal domain 
12,LysM domain 
10,Lysophospholipase 
9,LysR-like transcriptional regulators 
1,M48USP-like 
13,Macro domain 
2,Maf-like 
60,Magnesium-dependent phosphatase-1- Mdp1 
5,Magnesium transport protein CorA- transmembrane region 
2,Mago nashi protein 
3,Major capsid protein vp54 
3,MAL13P1.257-like 
2,Malate synthase G 
